form	lemma	POS	morph
emprisonnent	emprisonner	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
/	/	PONfbl	MORPH=empty
ilz	il	PROper	PERS.=3|NOMB.=p|GENRE=m
deschassent	déchasser	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
a	à	PRE	MORPH=empty
leur	leur	DETpos	PERS.=3|NOMB.=p|GENRE=m
pouvoir	pouvoir	NOMcom	NOMB.=s|GENRE=m
tous	tout	DETind	NOMB.=p|GENRE=m
ceulx	celui	PROdem	NOMB.=p|GENRE=f
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
eulx	il	NOMcom	NOMB.=p|GENRE=m
contredisent	contredire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
.	.	PONfrt	MORPH=empty
De	de	PRE	MORPH=empty
livres	livre	NOMcom	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
ou	ou	CONcoo	MORPH=empty
escriptures	écriture	ADJqua	NOMB.=p|GENRE=m
sainctes	saint	ADJqua	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
n'	ne	ADVneg	MORPH=empty
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
pas	pas	ADVgen	MORPH=empty
besoing	besoin	NOMcom	NOMB.=s|GENRE=m
pour	pour	PRE	MORPH=empty
maintenir	maintenir	VERinf	MORPH=empty
leur	leur	DETpos	PERS.=3|NOMB.=s|GENRE=m
cas	cas	NOMcom	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
mais	mais	CONcoo	MORPH=empty
par	par	PRE	MORPH=empty
force	force	NOMcom	NOMB.=s|GENRE=f
le	il	PROper	NOMB.=s|GENRE=m
maintiennent	maintenir	VERcjg	MODE=ind|PERS.=3|NOMB.=p
ainsi	ainsi	ADVgen	MORPH=empty
que	que	CONsub	MORPH=empty
feroient	faire	VERcjg	MODE=ind|PERS.=3|NOMB.=p
meurtriers	meurtrier	NOMcom	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
brigans	briguer	NOMcom	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
O	ô	INJ	MORPH=empty
pesans	peser	NOMcom	NOMB.=p|GENRE=m
loupz	loup	NOMpro	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
loupz	loup	VERcjg	NOMB.=p
insatiables	insatiable	ADJqua	NOMB.=p|GENRE=m
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
n'	ne	ADVneg	MORPH=empty
avez	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
riens	rien	ADVneg	NOMB.=p
espargne	épargner	VERcjg	NOMB.=s
que	que	CONsub	MORPH=empty
n'	ne	ADVneg	MORPH=empty
ayez	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
tire	tirer	VERppe	NOMB.=s
soubz	sous	ADJqua	NOMB.=s
vostre	votre	DETpos	PERS.=2|NOMB.=s|GENRE=f
pate	patte	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
tant	tant	ADVgen	MORPH=empty
bien	bien	ADVgen	MORPH=empty
a	à	PRE	MORPH=empty
sainct	saint	ADJqua	NOMB.=s|GENRE=m
Paul	Paul	ADJqua	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
vous	vous	PROper	PERS.=2|NOMB.=p
parle	parler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
/	/	PONfbl	MORPH=empty
quand	quand	CONsub	MORPH=empty
en	en	ADVgen	MORPH=empty
ceste	ce	DETdem	NOMB.=s|GENRE=f
maniere	manière	NOMcom	NOMB.=s|GENRE=f
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
dit	dire	VERppe	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Je	je	PROper	PERS.=1|NOMB.=s|CAS=n
scay	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
que	que	CONsub	MORPH=empty
apres	après	PRE	MORPH=empty
mon	mon	DETpos	PERS.=1|NOMB.=s|GENRE=m
departement	département	NOMcom	NOMB.=s|GENRE=m
entreront	entrer	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=p
loupz	loup	ADJqua	NOMB.=p|GENRE=m
ravissans	ravir	VERppe	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
ne	ne	ADVneg	MORPH=empty
espargneront	épargner	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=p
pas	pas	ADVgen	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
troupeau	troupeau	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
De	de	PRE	MORPH=empty
telz	tel	DETind	NOMB.=p|GENRE=m
marchans	marchand	NOMcom	NOMB.=p|GENRE=m
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
escript	écrire	NOMcom	NOMB.=s|GENRE=m
en	en	ADVgen	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
premiere	premier	ADJord	NOMB.=s|GENRE=f
a	à	PRE	MORPH=empty
Timothee	Timothée	NOMpro	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
en	en	ADVgen	MORPH=empty
Eze	èze	VERcjg	NOMB.=s
chiel	chiel	ADJqua	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
plusieurs	plusieurs	ADVgen	NOMB.=p
autres	autre	DETind	NOMB.=p|GENRE=f
passages	passage	NOMcom	NOMB.=p|GENRE=f
.	.	PONfrt	MORPH=empty
S'	se	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
question	question	NOMcom	NOMB.=s|GENRE=f
d'	de	PRE	MORPH=empty
iniquite	iniquité	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
jamais	jamais	ADVgen	MORPH=empty
entre	entre	PRE	MORPH=empty
marchans	marcher	NOMcom	NOMB.=p|GENRE=m
on	on	PROind	PERS.=3|NOMB.=s|CAS=n
ne	ne	ADVneg	MORPH=empty
vit	voir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f
pareille	pareil	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
car	car	CONcoo	MORPH=empty
bons	bon	ADJqua	NOMB.=p|GENRE=m
marchans	marchand	NOMcom	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
seulement	seulement	ADVgen	MORPH=empty
presentent	présenter	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
leur	leur	DETpos	PERS.=3|NOMB.=s|GENRE=f
marchandise	marchandise	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
exposant	exposer	VERppa	MORPH=empty
icelle	icelui	ADJqua	NOMB.=s|GENRE=f
pour	pour	PRE	MORPH=empty
certain	certain	ADJqua	NOMB.=s|GENRE=m
pris	prendre	NOMcom	NOMB.=s|GENRE=m
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
la	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
veult	vouloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
nul	nul	PROind	NOMB.=s|GENRE=m
n'	ne	ADVneg	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
contrainct	contraindre	VERppe	NOMB.=s|GENRE=m
d'	de	PRE	MORPH=empty
en	en	PROadv	MORPH=empty
acheter	acheter	VERinf	MORPH=empty
ou	ou	CONcoo	MORPH=empty
prendre	prendre	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Mais	mais	CONcoo	MORPH=empty
ceulx	celui	PROdem	NOMB.=p|GENRE=m
icy	ici	ADVgen	MORPH=empty
font	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
aultrement	autrement	ADVgen	MORPH=empty
/	/	PONfbl	MORPH=empty
car	car	CONcoo	MORPH=empty
rudement	rudement	ADVgen	MORPH=empty
ilz	il	PROper	PERS.=3|NOMB.=p|GENRE=m
contraignent	contraindre	VERcjg	MODE=ind|PERS.=3|NOMB.=p
le	le	DETdef	NOMB.=s|GENRE=m
monde	monde	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
bon	bon	ADJqua	NOMB.=s|GENRE=m
gre	gré	NOMcom	NOMB.=s|GENRE=m
mal	mal	ADVgen	NOMB.=s
gre	gré	ADJqua	NOMB.=s|GENRE=m
fault	falloir	VERcjg	MODE=ind|PERS.=3|NOMB.=s
par	par	PRE	MORPH=empty
leurs	leur	DETpos	PERS.=3|NOMB.=p|GENRE=f
senglantes	senglant	ADJqua	NOMB.=p|GENRE=f
mains	main	NOMcom	NOMB.=p|GENRE=f
passer	passer	VERinf	MORPH=empty
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
convient	convenir	VERcjg	MODE=ind|PERS.=3|NOMB.=p
sans	sans	PRE	MORPH=empty
nul	nul	DETind	NOMB.=s|GENRE=m
respit	répit	VERcjg	PERS.=3|NOMB.=s
a	à	PRE	MORPH=empty
leur	leur	DETpos	PERS.=3|NOMB.=s|GENRE=f
volun	volon	NOMcom	NOMB.=s|GENRE=f
te	tu	PROper	PERS.=2|NOMB.=s|CAS=r
leur	leur	DETpos	PERS.=3|NOMB.=s|GENRE=f
faulce	fausser	NOMcom	NOMB.=s|GENRE=f
marchandise	marchandise	NOMcom	NOMB.=s|GENRE=f
acheter	acheter	VERinf	MORPH=empty
/	/	PONfbl	MORPH=empty
aultrement	autrement	ADVgen	MORPH=empty
on	on	PROind	PERS.=3|NOMB.=s|CAS=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
hereticque	hérétique	ADJqua	NOMB.=s|GENRE=m
prouve	prouve	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
n'	ne	ADVneg	MORPH=empty
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
argent	argent	NOMcom	NOMB.=s|GENRE=m
/	/	ADVneg	MORPH=empty
fault	falloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
qu'	que	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
en	en	PROadv	MORPH=empty
cherche	chercher	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
ne	ne	ADVneg	MORPH=empty
deust	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
riens	rien	ADVneg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
demeurer	demeurer	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Le	le	DETdef	NOMB.=s|GENRE=m
cas	cas	NOMcom	NOMB.=s|GENRE=m
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
tel	tel	ADJind	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Quelque	quelque	DETind	NOMB.=s|GENRE=m
povre	pauvre	NOMcom	NOMB.=s|GENRE=f
homme	homme	NOMcom	NOMB.=s|GENRE=m
s'	se	PROper	PERS.=3
en	en	PROadv	MORPH=empty
va	aller	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
mourir	mourir	VERinf	MORPH=empty
charge	charge	NOMcom	NOMB.=s
de	de	PRE	MORPH=empty
femme	femme	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
petis	petit	ADJqua	NOMB.=p|GENRE=m
enfans	enfant	NOMcom	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
La	le	DETdef	NOMB.=s|GENRE=f
chose	chose	NOMcom	NOMB.=s|GENRE=f
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
pitoyable	pitoyable	ADJqua	NOMB.=s|GENRE=m
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
requiert	requérir	VERcjg	MODE=ind|PERS.=3|NOMB.=s
misericorde	miséricorde	ADJqua	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
pour	pour	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
povre	pauvre	NOMcom	NOMB.=s|GENRE=f
vefve	veuf	ADJqua	NOMB.=s|GENRE=f
consoler	consoler	VERinf	MORPH=empty
/	/	PONfbl	MORPH=empty
on	on	PROind	PERS.=3|NOMB.=s|CAS=n
luy	il	PROper	PERS.=3|NOMB.=s|CAS=i
debvroit	devoir	VERcjg	MODE=con|PERS.=3|NOMB.=s
certaines	certain	ADJqua	NOMB.=p|GENRE=f
aulmosnes	aumône	NOMcom	NOMB.=p|GENRE=f
distribuer	distribuer	VERinf	MORPH=empty
/	/	PONfbl	MORPH=empty
pour	pour	PRE	MORPH=empty
a	à	PRE	MORPH=empty
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
subvenir	subvenir	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
sa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
famille	famille	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Mais	mais	CONcoo	MORPH=empty
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
lieu	lieu	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
bien	bien	ADVgen	MORPH=empty
y	y	PROadv	MORPH=empty
pourveoir	pourvoir	VERinf	MORPH=empty
/	/	PONfbl	MORPH=empty
ces	ce	DETdem	NOMB.=p
inhumains	inhumain	NOMcom	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
cruelz	cruel	ADJqua	NOMB.=p|GENRE=m
marchans	marchand	NOMcom	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
tout	tout	PROind	NOMB.=s|GENRE=m
la	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
viennent	venir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
parachever	parachever	VERinf	MORPH=empty
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
fault	falloir	VERcjg	NOMB.=s
force	force	NOMcom	NOMB.=s|GENRE=f
ou	ou	CONcoo	MORPH=empty
droict	droit	VERinf	MORPH=empty
/	/	PONfbl	MORPH=empty
qu'	que	PROrel	MORPH=empty
ilz	il	PROper	PERS.=3|NOMB.=p|GENRE=m
ayent	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
ce	ce	PROdem	NOMB.=s|GENRE=n
qu'	que	PROrel	MORPH=empty
ilz	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
demandent	demander	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
/	/	PONfbl	MORPH=empty
pain	pain	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
vin	vin	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
offrandes	offrande	VERppe	NOMB.=p|GENRE=f
/	/	PONfbl	MORPH=empty
chandeles	chandeler	ADJqua	NOMB.=p|GENRE=f
/	/	PONfbl	MORPH=empty
beuf	bœuf	ADJqua	NOMB.=s|GENRE=m
ou	ou	CONcoo	MORPH=empty
vache	vache	ADJqua	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
robbe	robe	VERcjg	MODE=ind|PERS.=3|NOMB.=s
ou	ou	CONcoo	MORPH=empty
hocqueton	hoqueton	ADJqua	NOMB.=p|GENRE=f
/	/	PONfbl	MORPH=empty
bon	bon	ADJqua	NOMB.=s|GENRE=m
repas	repas	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
argent	argent	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
privera	priver	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
/	/	PONfbl	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
tout	tout	NOMcom	NOMB.=s|GENRE=m
soubz	sous	ADJqua	NOMB.=s|GENRE=m
l'	le	DETdef	NOMB.=s
ombre	ombre	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
Requiem	@latin	NOMpro	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
de	de	PRE	MORPH=empty
Profundis	Profundis	NOMpro	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
Libera	libérer	NOMpro	NOMB.=s
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
puis	puis	ADVgen	MORPH=empty
que	que	CONsub	MORPH=empty
en	en	PRE	MORPH=empty
tel	tel	DETind	NOMB.=s|GENRE=m
propos	propos	NOMcom	NOMB.=s|GENRE=m
nous	nous	PROper	PERS.=1|NOMB.=p
sommes	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=p
/	/	PONfbl	MORPH=empty
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
jamais	jamais	ADVgen	MORPH=empty
telle	tel	DETind	NOMB.=s|GENRE=f
iniquite	iniquité	NOMcom	NOMB.=s|GENRE=f
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
congneu	connaître	VERppe	NOMB.=s|GENRE=m
entre	entre	PRE	MORPH=empty
marchans	marcher	NOMcom	NOMB.=p|GENRE=m
que	que	CONsub	MORPH=empty
en	en	PRE	MORPH=empty
ceulx	celui	PROind	NOMB.=p|GENRE=m
icy	ici	ADVgen	MORPH=empty
?	?	PONfrt	MORPH=empty
Lesquelz	lequel	PROrel	NOMB.=p
publicquement	publiquement	ADVgen	MORPH=empty
sans	sans	PRE	MORPH=empty
honte	honte	NOMcom	NOMB.=s|GENRE=f
ne	ne	ADVneg	MORPH=empty
vergongne	vergogne	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
/	/	ADVneg	MORPH=empty
vendent	vendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
cela	cela	PROdem	NOMB.=s|GENRE=n
ou	où	CONcoo	MORPH=empty
ilz	il	PROper	NOMB.=p|GENRE=m
n'	ne	ADVneg	MORPH=empty
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
rien	rien	PROind	NOMB.=s
/	/	PONfbl	MORPH=empty
mesme	même	ADJind	NOMB.=s
le	il	PROper	NOMB.=s|GENRE=m
vendent	vendent	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
personnages	personnage	NOMcom	NOMB.=s|GENRE=m
ausquelz	à_lequel	ADJqua	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
droict	droit	VERinf	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
appartient	appartenir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
/	/	PONfbl	MORPH=empty
voyre	voire	NOMcom	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
pis	pis	ADVgen	TEMPS=psp|NOMB.=s
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
/	/	PONfbl	MORPH=empty
mille	mille	DETcar	NOMB.=p|GENRE=m
foys	fois	NOMcom	NOMB.=p|GENRE=f
et	et	CONcoo	MORPH=empty
plus	plus	ADVgen	MORPH=empty
/	/	PONfbl	MORPH=empty
vendent	vendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
une	un	DETndf	NOMB.=s|GENRE=f
mesme	même	ADJind	NOMB.=s|GENRE=f
chose	chose	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Respondez	répondre	VERcjg	MODE=imp|PERS.=2|NOMB.=p
moy	je	PROper	PERS.=1|NOMB.=s|CAS=i
/	/	PONfbl	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
cloches	cloche	ADJind	NOMB.=p|GENRE=m
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
monstier	monstier	NOMcom	NOMB.=s|GENRE=m
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
les	il	PROper	PERS.=3|NOMB.=p|CAS=r
fist	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
faire	faire	VERinf	MORPH=empty
/	/	PONfbl	MORPH=empty
a	à	PRE	MORPH=empty
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
sont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
elles	il	PROper	PERS.=3|NOMB.=p|GENRE=f|CAS=n
?	?	PONfrt	MORPH=empty
Pareillement	pareillement	ADVgen	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
terre	terre	NOMcom	NOMB.=s|GENRE=f
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
temple	temple	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
ou	ou	CONcoo	MORPH=empty
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
cimitiere	cimitière	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
/	/	PONfbl	MORPH=empty
dont	dont	PROrel	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
venue	venir	NOMcom	NOMB.=s|GENRE=f
?	?	PONfrt	MORPH=empty
Les	il	DETdef	NOMB.=p|GENRE=m
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
aportees	apporter	VERppe	NOMB.=p|GENRE=m
ces	ce	DETdem	NOMB.=p
faulx	faux	ADJqua	NOMB.=p|GENRE=m
marchans	marchand	NOMcom	NOMB.=p|GENRE=m
?	?	PONfrt	MORPH=empty
Est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ce	ce	PROdem	NOMB.=s|GENRE=n
de	de	PRE	MORPH=empty
leur	leur	DETpos	PERS.=3|NOMB.=s|GENRE=m
paternel	paternel	ADJqua	NOMB.=s|GENRE=m
heritaige	héritaige	NOMcom	NOMB.=s|GENRE=m
?	?	PONfrt	MORPH=empty
Il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
certain	certain	ADJqua	NOMB.=s|GENRE=m
que	que	CONsub	MORPH=empty
non	non	ADVgen	MORPH=empty
:	:	PONfbl	MORPH=empty
mais	mais	CONcoo	MORPH=empty
appartiennent	appartenir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
peuple	peuple	NOMcom	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
paroissiens	paroissien	ADJqua	NOMB.=p
.	.	PONfrt	MORPH=empty
Je	je	PROper	PERS.=1|NOMB.=s|CAS=n
leur	il	PROper	PERS.=3|NOMB.=s
demande	demander	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
doncque	donc	ADJqua	NOMB.=s|GENRE=f
dont	dont	PROrel	CAS=i
leur	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i
vient	venir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
une	un	DETndf	NOMB.=s|GENRE=f
telle	tel	ADJind	NOMB.=s|GENRE=f
audace	audace	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
de	de	PRE	MORPH=empty
ainsi	ainsi	ADVgen	MORPH=empty
vendre	vendre	VERinf	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
son	son	DETpos	NOMB.=s|GENRE=m
des	de_le	PRE.DETdef	NOMB.=p
cloches	cloche	NOMcom	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
n'	ne	ADVneg	MORPH=empty
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
pas	pas	ADVgen	MORPH=empty
faict	faire	VERppe	MORPH=empty
faire	faire	VERinf	MORPH=empty
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
aussi	aussi	ADVgen	MORPH=empty
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
n'	ne	ADVneg	MORPH=empty
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
pas	pas	ADVgen	MORPH=empty
peine	peine	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
sonner	sonner	VERinf	MORPH=empty
/	/	PONfbl	MORPH=empty
car	car	CONcoo	MORPH=empty
ilz	il	PROper	PERS.=3|NOMB.=p|GENRE=m
sont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
trop	trop	ADVgen	MORPH=empty
delicatz	délicat	ADJqua	NOMB.=p|GENRE=m
menestriers	ménétrier	NOMcom	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
ou	ou	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
ainsi	ainsi	ADVgen	MORPH=empty
vendre	vendre	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
revendre	revendre	VERinf	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
terre	terre	NOMcom	NOMB.=s|GENRE=f
ou	où	CONcoo	MORPH=empty
ilz	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
n'	ne	ADVneg	MORPH=empty
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
rien	rien	PROind	NOMB.=s
?	?	PONfrt	MORPH=empty
certes	certes	ADVgen	MORPH=empty
selon	selon	PRE	MORPH=empty
leur	leur	DETpos	PERS.=3|NOMB.=s|GENRE=f
acoustumee	accoutumer	NOMcom	NOMB.=s|GENRE=f
facon	façon	NOMcom	NOMB.=s|GENRE=f
c'	ce	PROdem	NOMB.=s|GENRE=n
