form	lemma	POS	morph
de	de	PRE	MORPH=empty
leur	leur	DETpos	PERS.=3|NOMB.=s|GENRE=f
doctrine	doctrine	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
¶	è	INJ	MORPH=empty
Du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
bon	bon	ADJqua	NOMB.=s|GENRE=m
pasteur	pasteur	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Chapitre	chapitre	NOMpro	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
xxxiiii	xxxiii	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
LE	le	DETdef	NOMB.=s|GENRE=m
bon	bon	ADJqua	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
vray	vrai	ADJqua	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
fidele	fidèle	ADJqua	NOMB.=s|GENRE=m
pasteur	pasteur	NOMcom	NOMB.=s|GENRE=m
sus	sus	PRE	MORPH=empty
tous	tout	PROind	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
nostre	notre	DETpos	NOMB.=s|GENRE=m
Seigneur	seigneur	NOMcom	NOMB.=s|GENRE=m
Jesus	Jésus	NOMpro	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
lequel	lequel	PROrel	NOMB.=s|GENRE=f
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
mis	mettre	VERppe	NOMB.=s|GENRE=m
sa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
vie	vie	NOMcom	NOMB.=s|GENRE=f
pour	pour	PRE	MORPH=empty
ses	son	DETpos	PERS.=3|NOMB.=p|GENRE=f
brebis	brebis	NOMcom	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
laissant	laisser	VERppa	MORPH=empty
sa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
refection	réfection	NOMcom	NOMB.=s|GENRE=f
pour	pour	PRE	MORPH=empty
nourrir	nourrir	VERinf	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
affamez	affamé	NOMcom	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
voire	voire	VERinf	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
degoustez	dégoûte	NOMcom	NOMB.=p|GENRE=f
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
parolle	parole	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Car	car	CONcoo	MORPH=empty
sa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
viande	viande	NOMcom	NOMB.=s|GENRE=f
qu'	que	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
desire	désirer	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
sus	sus	PRE	MORPH=empty
tout	tout	PROind	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
c'	ce	PROdem	NOMB.=s|GENRE=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
faire	faire	VERinf	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
volunte	volonté	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
dieu	dieu	NOMpro	NOMB.=s|GENRE=m
son	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
pere	père	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
En	en	PRE	MORPH=empty
nourrissant	nourrir	VERppa	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
brebis	brebis	NOMcom	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
ne	ne	ADVneg	MORPH=empty
parle	parler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
point	point	ADVgen	MORPH=empty
de	de	PRE	MORPH=empty
soymesme	même	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
ne	ne	ADVneg	MORPH=empty
faict	faire	VERcjg	PERS.=3
rien	rien	PROind	NOMB.=s
de	de	PRE	MORPH=empty
soy	se	PROper	PERS.=3|NOMB.=s|CAS=i
/	/	PONfbl	MORPH=empty
mais	mais	CONcoo	MORPH=empty
son	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
pere	père	NOMcom	NOMB.=s|GENRE=m
parle	parler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
en	en	PRE	MORPH=empty
luy	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
oeuvre	œuvre	VERcjg	NOMB.=s
en	en	ADVgen	MORPH=empty
luy	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
.	.	PONfrt	MORPH=empty
Sa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
doctrine	doctrine	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f
doctrine	doctrine	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
son	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
pere	père	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
ne	ne	ADVneg	MORPH=empty
contrevient	contrevenir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
point	point	ADVneg	MORPH=empty
a	à	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
loy	loi	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
/	/	PONfbl	MORPH=empty
ne	NÉ	ADVneg	MORPH=empty
aux	à_le	PRE.DETdef	PERS.=3|NOMB.=p
prophetes	prophète	NOMcom	NOMB.=p|GENRE=f
:	:	PONfbl	MORPH=empty
mais	mais	CONcoo	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=f
garde	garde	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
les	il	PROper	PERS.=3|NOMB.=p|CAS=r
accomplist	accomplir	VERcjg	PERS.=3|NOMB.=p
/	/	PONfbl	MORPH=empty
ne	ne	ADVneg	MORPH=empty
permettant	permettre	VERppa	MORPH=empty
point	point	ADVgen	MORPH=empty
que	que	CONsub	MORPH=empty
on	on	PROind	PERS.=3|NOMB.=s|CAS=n
contrevienne	contrevenir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
a	à	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=f
escripture	écriture	NOMcom	NOMB.=s|GENRE=f
:	:	PONfbl	MORPH=empty
mais	mais	CONcoo	MORPH=empty
faict	faire	VERcjg	MORPH=empty
qu'	que	CONsub	MORPH=empty
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
soit	être	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
accomplie	accomplir	VERppe	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Selon	selon	PRE	MORPH=empty
laquelle	lequel	PROrel	NOMB.=s|GENRE=f
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
enseigne	enseigne	VERppe	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
appris	apprendre	VERppe	NOMB.=s|GENRE=m
ses	son	DETpos	PERS.=3|NOMB.=p|GENRE=f
brebis	brebis	NOMcom	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
disciples	disciple	NOMcom	NOMB.=p|GENRE=f
leur	il	PROper	PERS.=3|NOMB.=p|CAS=i
ouvrant	ouvrir	VERppa	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=f
intelligence	intelligence	NOMcom	NOMB.=s|GENRE=f
d'	de	PRE	MORPH=empty
icelle	icelui	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Selon	selon	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
pourtraicture	pourtraiture	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
maniere	manière	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
faire	faire	VERinf	MORPH=empty
qu'	que	CONsub	MORPH=empty
on	on	PROind	PERS.=3|NOMB.=s|CAS=n
voit	voir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
en	en	ADVgen	MORPH=empty
cestuy	ce	NOMcom	NOMB.=s|GENRE=f
bon	bon	ADJqua	NOMB.=s|GENRE=m
pasteur	pasteur	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
fault	falloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
congnoistre	connaître	VERinf	NOMB.=s
les	le	DETdef	NOMB.=p|GENRE=m
autres	autre	PROind	NOMB.=p
.	.	PONfrt	MORPH=empty
Car	car	CONcoo	MORPH=empty
autant	autant	ADVgen	MORPH=empty
que	que	CONsub	MORPH=empty
l'	le	DETdef	NOMB.=s
on	on	PROind	PERS.=3|NOMB.=s|CAS=n
suyvra	suivre	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
Jesus	Jésus	NOMpro	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
autant	autant	ADVgen	MORPH=empty
sera	être	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
lon	long	PROind	PERS.=3|NOMB.=s|GENRE=m|CAS=n
bon	bon	ADJqua	NOMB.=s|GENRE=m
pasteur	pasteur	NOMcom	NOMB.=s|GENRE=m
:	:	PONfbl	MORPH=empty
autant	autant	ADVgen	MORPH=empty
que	que	CONsub	MORPH=empty
on	on	PROind	PERS.=3|NOMB.=s|CAS=n
tirera	tirer	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
loing	loin	ADVgen	MORPH=empty
de	de	PRE	MORPH=empty
luy	il	PROper	PERS.=3|NOMB.=s|CAS=i
/	/	PONfbl	MORPH=empty
tant	tant	ADVgen	MORPH=empty
plus	plus	ADVgen	MORPH=empty
sera	être	VERppe	NOMB.=s
lon	long	PROind	NOMB.=s|GENRE=m|CAS=n
prochain	prochain	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
L'	le	PROper	PERS.=3|NOMB.=s
antechrist	antéchrist	VERinf	NOMB.=s
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
pourtant	pourtant	ADVgen	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
bon	bon	ADJqua	NOMB.=s|GENRE=m
pasteur	pasteur	NOMcom	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
fidele	fidèle	ADJqua	NOMB.=s|GENRE=m
ministre	ministre	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
despensier	dépensier	VERinf	MORPH=empty
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
serviteur	serviteur	NOMcom	NOMB.=s|GENRE=m
des	de_le	PRE.DETdef	NOMB.=p|GENRE=f
brebis	brebis	NOMcom	NOMB.=p|GENRE=f
pour	pour	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=m
amour	amour	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
Dieu	Dieu	NOMpro	NOMB.=s|GENRE=m
ardamment	ardemment	ADVgen	MORPH=empty
desirera	désirer	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f
vie	vie	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
salut	salut	NOMcom	NOMB.=s|GENRE=m
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
paovres	pauvre	NOMcom	NOMB.=p|GENRE=m
ames	âme	NOMcom	NOMB.=p|GENRE=f
/	/	PONfbl	MORPH=empty
oubliant	oublier	VERppa	NOMB.=p
soymesme	même	NOMcom	NOMB.=s|GENRE=f
pour	pour	PRE	MORPH=empty
les	il	PROper	PERS.=3|NOMB.=p|CAS=r
nourrir	nourrir	VERinf	MORPH=empty
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
parolle	parole	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
cerchant	chercher	VERppa	MORPH=empty
ce	ce	PROdem	NOMB.=s|GENRE=n
qui	qui	PROrel	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
a	à	PRE	MORPH=empty
Jesus	Jésus	NOMpro	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
non	non	ADVgen	MORPH=empty
pas	pas	ADVgen	MORPH=empty
a	à	PRE	MORPH=empty
soymesme	même	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
tirant	tirer	VERppa	NOMB.=s|GENRE=m
en	en	ADVgen	MORPH=empty
tout	tout	PROind	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
pour	pour	PRE	MORPH=empty
tout	tout	DETind	NOMB.=s|GENRE=m
les	le	DETdef	NOMB.=p|GENRE=m
brebis	brebis	NOMcom	NOMB.=p|GENRE=m
a	à	PRE	MORPH=empty
vivre	vivre	VERinf	MORPH=empty
selon	selon	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
saincte	saint	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
bonne	bon	ADJqua	NOMB.=s|GENRE=f
volunte	volonté	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
Dieu	Dieu	NOMpro	NOMB.=s|GENRE=m
par	par	PRE	MORPH=empty
saine	sain	ADJqua	NOMB.=s|GENRE=f
doctrine	doctrine	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
exemple	exemple	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
bonne	bon	ADJqua	NOMB.=s|GENRE=f
vie	vie	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
ne	ne	ADVneg	MORPH=empty
controuvera	controuver	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
rien	rien	PROind	NOMB.=s
de	de	PRE	MORPH=empty
soy	se	PROper	PERS.=3|NOMB.=s|CAS=i
/	/	PONfbl	MORPH=empty
ne	ne	ADVneg	MORPH=empty
aussi	aussi	ADVgen	MORPH=empty
proposera	proposer	VERinf	NOMB.=s
aucune	aucun	DETind	NOMB.=s|GENRE=f
chose	chose	NOMcom	NOMB.=s|GENRE=f
controuvee	controuver	ADJqua	NOMB.=s|GENRE=f
par	par	PRE	MORPH=empty
autre	autre	PROind	NOMB.=s
/	/	PONfbl	MORPH=empty
mesme	même	ADJind	NOMB.=s
quand	quand	CONsub	MORPH=empty
ce	ce	PROdem	NOMB.=s|GENRE=n
seroit	être	VERcjg	MODE=con|PERS.=3|NOMB.=s
ung	un	ADJqua	NOMB.=s|GENRE=m
ange	ange	NOMcom	NOMB.=s|GENRE=m
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
ciel	ciel	NOMcom	NOMB.=s|GENRE=m
qui	qui	PROrel	MORPH=empty
l'	il	PROper	PERS.=3|NOMB.=s|CAS=r
auroit	avoir	VERcjg	MODE=con|PERS.=3|NOMB.=s
trouvee	trouver	ADJqua	NOMB.=s|GENRE=f
:	:	PONfbl	MORPH=empty
mais	mais	CONcoo	MORPH=empty
seulement	seulement	ADVgen	MORPH=empty
proposera	proposer	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
aux	à_le	PRE.DETdef	NOMB.=p|GENRE=m
brebis	brebis	NOMcom	NOMB.=p|GENRE=m
ce	ce	PROdem	NOMB.=s|GENRE=n
qu'	que	PROrel	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
croyt	croire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
parfaictement	parfaitement	ADVgen	MORPH=empty
et	et	CONcoo	MORPH=empty
ce	ce	PROdem	NOMB.=s|GENRE=n
qui	qui	PROrel	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ferme	fermer	ADJqua	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
approuve	approuver	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
par	par	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
saincte	saint	ADJqua	NOMB.=s|GENRE=f
escripture	écriture	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Ne	ne	ADVgen	MORPH=empty
souffrant	souffrir	VERppa	MORPH=empty
qu'	que	CONsub	MORPH=empty
on	on	PROind	PERS.=3|NOMB.=s|CAS=n
mette	mettre	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
en	en	ADVgen	MORPH=empty
nouvelle	nouveau	ADJqua	NOMB.=s|GENRE=f
subjection	sujétion	NOMcom	NOMB.=s|GENRE=f
par	par	PRE	MORPH=empty
tradition	tradition	NOMcom	NOMB.=s|GENRE=f
ou	ou	CONcoo	MORPH=empty
ordonnance	ordonnance	NOMcom	NOMB.=s|GENRE=f
humaine	humain	ADJqua	NOMB.=s|GENRE=f
les	le	DETdef	NOMB.=p|GENRE=m
brebis	brebis	NOMcom	NOMB.=p|GENRE=m
affranchies	affranchir	VERppe	NOMB.=p|GENRE=f
par	par	PRE	MORPH=empty
nostre	notre	DETpos	PERS.=2|NOMB.=s|GENRE=m
Seigneur	seigneur	NOMcom	NOMB.=s|GENRE=m
Jesus	Jésus	NOMpro	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
Car	car	CONcoo	MORPH=empty
touchant	toucher	VERppa	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
vestementz	vêtement	NOMcom	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
viandes	viandé	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=p
et	et	CONcoo	MORPH=empty
autres	autre	DETind	NOMB.=p|GENRE=f
choses	chose	NOMcom	NOMB.=p|GENRE=f
qui	qui	PROrel	MORPH=empty
sont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
par	par	PRE	MORPH=empty
dehors	dehors	ADVgen	MORPH=empty
/	/	PONfbl	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=f
fideles	fidèle	NOMcom	NOMB.=p|GENRE=f
en	en	ADVgen	MORPH=empty
peuvent	pouvoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
user	user	VERinf	MORPH=empty
a	à	PRE	MODE=ind|PERS.=3|NOMB.=s
l'	le	DETdef	NOMB.=s|GENRE=m
honneur	honneur	NOMcom	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
gloire	gloire	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
Dieu	Dieu	NOMpro	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
en	en	ADVgen	MORPH=empty
tout	tout	ADVgen	NOMB.=s
bien	bien	ADVgen	MORPH=empty
/	/	PONfbl	MORPH=empty
sans	sans	PRE	MORPH=empty
faire	faire	VERinf	MORPH=empty
aucune	aucun	DETind	NOMB.=s|GENRE=f
difference	différence	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
sans	sans	PRE	MORPH=empty
toutesfoys	toutefois	NOMcom	NOMB.=p|GENRE=m
donner	donner	VERinf	MORPH=empty
scandale	scandale	NOMcom	NOMB.=s|GENRE=f
aux	à_le	PRE.DETdef	NOMB.=p|GENRE=m
debiles	débile	NOMcom	NOMB.=p|GENRE=m
en	en	ADVgen	MORPH=empty
foy	foi	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Car	car	CONcoo	MORPH=empty
tout	tout	PROind	NOMB.=s|GENRE=m
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
franc	franc	ADJqua	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
libre	libre	ADJqua	NOMB.=s|GENRE=f
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
Chrestien	chrétien	NOMpro	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
lequel	lequel	DETint	NOMB.=s|GENRE=m
estant	être	VERppa	MORPH=empty
filz	fil	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
Dieu	Dieu	NOMpro	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
ce	ce	PROdem	NOMB.=s|GENRE=n
qui	qui	PROrel	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
a	à	PRE	MORPH=empty
Dieu	Dieu	NOMpro	NOMB.=s|GENRE=m
luy	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
donne	donner	VERcjg	NOMB.=s
pour	pour	PRE	MORPH=empty
en	en	PROadv	MORPH=empty
user	user	VERinf	MORPH=empty
sainctement	saintement	ADVgen	MORPH=empty
.	.	PONfrt	MORPH=empty
Le	le	DETdef	NOMB.=s|GENRE=m
bon	bon	ADJqua	NOMB.=s|GENRE=m
pasteur	pasteur	NOMcom	NOMB.=s|GENRE=m
monstrera	montrer	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
et	et	CONcoo	MORPH=empty
enseignera	enseigner	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f
vraye	vrai	ADJqua	NOMB.=s|GENRE=f
justice	justice	NOMcom	NOMB.=s|GENRE=f
estre	être	VERinf	MORPH=empty
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
coeur	cœur	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
lequel	lequel	DETint	NOMB.=s|GENRE=f
ayant	avoir	VERppa	MORPH=empty
vraye	vrai	ADJqua	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
entiere	entier	ADJqua	NOMB.=s|GENRE=m
foy	foi	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
ayme	aimer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
pleinement	pleinement	ADVgen	MORPH=empty
Dieu	Dieu	NOMpro	NOMB.=s|GENRE=m
/	/	PONfbl	NOMB.=s
et	et	CONcoo	MORPH=empty
son	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
prochain	prochain	NOMcom	NOMB.=s|GENRE=m
pour	pour	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=m
amour	amour	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
Dieu	Dieu	NOMpro	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Ainsi	ainsi	ADVgen	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
bon	bon	ADJqua	NOMB.=s|GENRE=m
pasteur	pasteur	NOMcom	NOMB.=s|GENRE=m
annonceant	annoncer	VERppa	MORPH=empty
purement	purement	ADVgen	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
parolle	parole	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
Dieu	Dieu	NOMpro	NOMB.=s|GENRE=m
sans	sans	PRE	MORPH=empty
y	y	PROadv	MORPH=empty
rien	rien	PROind	NOMB.=s
mesler	mêler	VERinf	MORPH=empty
/	/	PONfbl	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
diligent	diligent	ADJqua	NOMB.=p|GENRE=m
apres	après	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
saincte	saint	ADJqua	NOMB.=s|GENRE=f
escripture	écriture	NOMcom	NOMB.=s|GENRE=f
ou	où	CONcoo	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
se	se	PROper	PERS.=3
exerce	exercer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
pour	pour	PRE	MORPH=empty
exhorter	exhorter	VERinf	MORPH=empty
/	/	PONfbl	MORPH=empty
reprendre	reprendre	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
admonnester	admonester	VERinf	MORPH=empty
/	/	PONfbl	MORPH=empty
corriger	corriger	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
enseigner	enseigner	VERinf	MORPH=empty
:	:	PONfbl	MORPH=empty
affin	afin	NOMcom	NOMB.=s
que	que	CONsub	MORPH=empty
de	de	PRE	MORPH=empty
coeur	cœur	NOMcom	NOMB.=s|GENRE=m
entier	entier	ADJqua	GENRE=m
tous	tout	PROind	NOMB.=p|GENRE=m
servent	servir	VERcjg	PERS.=3|NOMB.=p
a	à	PRE	MORPH=empty
nostre	notre	DETpos	PERS.=1|NOMB.=s|GENRE=m
Seigneur	seigneur	NOMcom	NOMB.=s|GENRE=m
selon	selon	PRE	MORPH=empty
ses	son	DETpos	PERS.=3|NOMB.=p|GENRE=m
sainctz	saint	NOMcom	NOMB.=p|GENRE=m
commandemens	commandement	NOMcom	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
en	en	ADVgen	MORPH=empty
honnorant	honorer	VERppa	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
sainct	saint	NOMcom	NOMB.=s|GENRE=m
estat	état	ADJqua	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
mariage	mariage	NOMcom	NOMB.=s|GENRE=m
sera	être	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
mary	mari	NOMcom	NOMB.=s|GENRE=m
d'	de	PRE	MORPH=empty
une	un	DETndf	NOMB.=s|GENRE=f
seule	seule	ADJqua	NOMB.=s|GENRE=f
femme	femme	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
sobre	sobre	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
attempere	attempéré	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
songneux	songneux	ADJqua	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
diligent	diligent	NOMcom	NOMB.=p
apres	après	PRE	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
brebis	brebis	NOMcom	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
plein	plein	ADJqua	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
bonnes	bon	ADJqua	NOMB.=p|GENRE=f
meurs	mur	NOMcom	NOMB.=p|GENRE=f
/	/	PONfbl	MORPH=empty
logeant	loger	VERppa	MORPH=empty
voluntiers	volontiers	NOMcom	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
recevant	recevoir	VERppa	MORPH=empty
amiablement	amiablement	ADVgen	MORPH=empty
en	en	ADVgen	MORPH=empty
